Customer ID,Customer Name,Company Name,DBA Name,Credit Insurance Amount
"56140","11519-487","2402 45th Street","","900000"
"56141","11519-488","10702 Eastex Fwy","","900000"
"56142","11519-489","19702 Casa Brook Ln","","900000"
"56143","11519-490","19703 Vino Vale Dr","","900000"
"56144","11519-491","135 Sun Oil Rd","","900000"
"56145","11519-492","29.4304460, -96.1404560","","900000"
"56146","11519-493","20004 Hwy 3","","900000"
"56147","11519-494","17795 John F Kennedy","","900000"
"56148","11519-495","2550 Meridian Ln","","900000"
"56149","11519-498","909 Texas St","","900000"
"56150","11519-499","1111 South Post Oak Road","","900000"
"56151","11519-500","15260 FM 529","","900000"
"56152","11519-501","1192 Smith Lane","","900000"
"56153","11519-502","8800 FM 1942","","900000"
"56154","11519-503","3990 John D Harper Rd","","900000"
"56155","11519-504","20370 Franz Rd","","900000"
"56156","11519-505","11312 Windfern Rd","","900000"
"56157","11519-506","4701 FM 1960 Rd W","","900000"
"56158","11519-507","7000 E I-10 East Frontage Rd","","900000"
"56159","11519-508","2101 Nasa Parkway","","900000"
"56160","11519-509","11940 Westheimer Rd","","900000"
"56161","11519-510","10801 Choate Rd","","900000"
"56162","11519-511","11426 W Fairmont PKWY","","900000"
"56163","11519-512","2949 SW I 10 Frontage Rd","","900000"
"56164","11519-513","10841 Strange Rd","","900000"
"56165","11519-514","1202 FM 1960 Rd","","900000"
"56166","11519-516","29.8178649, -95.8734245","","900000"
"56167","11519-517","23105 Cinco Ranch Blvd","","900000"
"56168","11519-518","2727 W Holcombe Blvd","","900000"
"56169","11519-519","104 FM 517 Rd W","","900000"
"56170","11519-520","29.803694, -96.240891","","900000"
"56171","11519-521","4542 Kennedy Commerce Dr","","900000"
"56172","11519-522","4525 Kennedy Commerce Dr","","900000"
"56173","11519-523","19703  Vino Vale Dr","","900000"
"56174","11519-524","9502 Bayport Blvd","","900000"
"56175","11519-525","8534 Gardner RD","","900000"
"56176","11519-526","6001 Fannin Street","","900000"
"56177","11519-527","19248 TX 105","","900000"
"56178","11519-528","1112-1082 Highway 3 S","","900000"
"56179","11519-529","528 Mason Park Rd","","900000"
"56180","11519-530","1616 Gears RD","","900000"
"56181","11519-531","4800 Riley Fuzzel Rd","","900000"
"56182","11519-532","11003 Corporate Center Dr","","900000"
"56183","11519-533","6944 FM 1960 Rd W","","900000"
"56184","11519-534","29.909056, -95.778611","","900000"
"56185","11519-535","11800 Misty Valley Drive","","900000"
"56186","11519-536","1 Steel Mill Dr","","900000"
"56187","11519-537","22296 Market Place Dr","","900000"
"56188","11519-550","5618 East Highway 332","","900000"
"56189","11519-551","5022 Ashley Court","","900000"
"56190","11519-552","1819 E Barbours Cut Blvd","","900000"
"56191","11519-553","1000 Tidal Rd","","900000"
"56192","11519-554","4500 Old Port Industrial Rd","","900000"
"56193","11519-555","590 County Road 252","","900000"
"56194","11519-556","3049 Schlipf Rd","","900000"
"56195","11519-557","11685 Westheimer Rd","","900000"
"56196","11519-558","33003 Egypt Lane","","900000"
"56197","11519-559","11211 North Freeway","","900000"
"56198","11519-560","2290 W Dallas St","","900000"
"56199","11519-561","12001 Bay Area Blvd","","900000"
"56200","11519-562","2707 W Lake Houston Pkwy","","900000"
"56201","11519-563","11177 S Stadium Dr","","900000"
"56202","11519-564","501 County Rd 493","","900000"
"56203","11519-565","13090 Kuykendahl Rd","","900000"
"56204","11519-566","1603 Keene Street","","900000"
"56205","11519-567","3075 CR 723","","900000"
"56206","11519-570","2303 Oil Center Ct","","900000"
"56207","11519-571","4901 Langley Rd","","900000"
"56208","11519-572","2960 Riverby Rd","","900000"
"56209","11519-573","11605 Strang Rd","","900000"
"56210","11519-574","7300 Wingate St","","900000"
"56211","11519-580","17855 JOHN F KENNEDY BLVD","","900000"
"56212","11519-585","2700 N Terminal Rd","","900000"
"56213","11519-586","4403 Highway 225","","900000"
"56214","11519-587","19744 I-45","","900000"
"56215","11519-589","281 FM 1960 Rd W","","900000"
"56216","11519-593","241162 Westheimer Road","","900000"
"56217","11519-594","6467 Westheimer Rd","","900000"
"56218","11519-600","6400 Imperial Drive","","900000"
"56219","11519-601","12042 La Sale River Rd","","900000"
"56220","11519-602","300 Portwall St","","900000"
"56221","11519-603","5151 Antoine Dr","","900000"
"56222","11519-604","4242 W Greens Rd","","900000"
"56223","11519-605","19255 Aldine Westfield Rd","","900000"
"56224","11519-607","4800 Greens RD","","900000"
"56225","11519-608","2166 North Park Dr","","900000"
"56226","11519-610","3538 W FM 1161 Rd","","900000"
"56227","11519-611","9310 N Sam Houston Pkwy E","","900000"
"56228","11519-612","6909 Southwest Freeway","","900000"
"56229","11519-613","1625 E Winfree St","","900000"
"56230","11519-614","28.996472, -96.140583","","900000"
"56231","11519-615","12310 Hatcherville Rd","","900000"
"56232","11519-616","1402 Aldrich ST","","900000"
"56233","11519-617","6712 Hillboldt Rd","","900000"
"56234","11519-618","8811 Strang Rd","","900000"
"56235","11519-619","3305 Cleburne St","","900000"
"56236","11519-620","3962 Roland Ave","","900000"
"56237","11519-621","1350-1400 MILLER CUT OFF RD","","900000"
"56238","11519-622","2760 IH-35N","","900000"
"56239","11519-623","901 Ave C","","900000"
"56240","11519-624","25336 Richard Rd","","900000"
"56241","11519-625","29.528153, -96.154116","","900000"
"56242","11519-626","245 US 90","","900000"
"56243","11519-627","10500 SEA WORLD DR","","900000"
"56244","11519-628","12645 W Airport Blvd","","900000"
"56245","11519-629","2910 Crawford St","","900000"
"56246","11519-630","6300 Irvington Blvd","","900000"
"56247","11519-631","1201 MAyo Shell Rd","","900000"
"56248","11519-632","14925 Jacinotport Blvd","","900000"
"56249","11519-633","350 FM 1488","","900000"
"56250","11519-634","1602 Lamar St","","900000"
"56251","11519-635","13513 Hatcherville Rd","","900000"
"56252","11519-636","3442 Belgium Lane","","900000"
"56253","11519-637","1040 Road 5740","","900000"
"56254","11519-639","5629 Kingwood Drive","","900000"
"56255","11519-640","10241 North Freeway","","900000"
"56256","11519-642","9813 FM 1960 Rd W","","900000"
"56257","11519-643","3495 E Ruben M Torres Blvd","","900000"
"56258","11519-644","16525 old Houston Rd","","900000"
"56259","11519-647","5656 Kelley St","","900000"
"56260","11519-648","3500 Main Maip St","","900000"
"56261","11519-649","7883 New Laredo Hwy","","900000"
"56262","11519-650","202 W Frio St","","900000"
"56263","11519-771","10655 Steepletop Dr","","900000"
"56264","11519-772","7901 Fm 1405","","900000"
"56265","11519-800","2110 SPeedway","","900000"
"56266","11519-801","4506 Will Clayton Pkwy","","900000"
"56267","11519-802","12533 Westheimer Rd","","900000"
"56268","11519-850","2611 FM 1942","","900000"
"56269","11519-851","21380 CR 254 East","","900000"
"56270","11519-852","15800 North Fwy","","900000"
"56271","11519-853","4801 Goldfield Dr","","900000"
"56272","11519-854","10300 TX-142","","900000"
"56273","11519-855","5401 FM 1626","","900000"
"56274","11519-857","22590 Cuttler Rd","","900000"
"56275","11519-858","2896 Schlipf Rd","","900000"
"56276","11519-859","19001 Kermier Rd","","900000"
"56277","11519-860","13914 STATE HWY 3","","900000"
"56278","11519-861","2000 Sheldon Rd","","900000"
"56279","11519-862","7109 FM 1405","","900000"
"56280","11519-863","5740 Weil Rd","","900000"
"56281","11519-864","1925 FM 2001","","900000"
"56282","11519-865","4380 FM 2720","","900000"
"56283","11519-866","13442 US-90 E","","900000"
"56284","11519-867","5000 B Ameriport Pkwy","","900000"
"56285","11519-868","105 Telling Wind","","900000"
"56286","11519-869","11502 Albert Marek Rd","","900000"
"56287","11519-870","2154 TX-337 Loop","","900000"
"56288","11519-871","11225 W Grand Parkway S","","900000"
"56289","11519-872","5724 FM 1960 Road East","","900000"
"56290","11519-873","3512 Wharf Road 35","","900000"
"56291","11519-874","7705 W Bay Road","","900000"
"56292","11519-875","1930 Old Spanish Trl","","900000"
"56293","11519-876","10611 Red Bluff Road","","900000"
"56294","11519-877","4949 Gus Eckert Road","","900000"
"56295","11519-878","9980 Lima Road","","900000"
"56296","11519-879","223 TX 336 Loop","","900000"
"56297","11519-888","1550 Clovis Barker","","900000"
"56298","11519-900","5850 Rogerdale Rd","","900000"
"56299","11519-902","5150 Westheimer Rd","","900000"
"56300","11519-903","3212 Old Highway 105 E","","900000"
"56301","11519-904","8150 MP Clark RD","","900000"
"56302","11519-905","11400 Bay Area Blvd","","900000"
"56303","11519-906","6911 Louetta","","900000"
"56304","11519-907","504 AG Rd","","900000"
"56305","11519-324","1400 Jefferson Street","","900000"
"56306","11527-101","One Main Street","","25000"
"56307","11527-102","315 N Main St","","25000"
"56308","12806-101","6600 Deihl Road","","25000"
"56310","11979-102","22337 Sandy Lane","","50000"
"56311","12246-101","11600 E Hardy Rd","","50000"
"56312","11547-238","1401 North Street","","380000"
"56313","11547-115","33.286609, -112.937104","","380000"
"56314","11547-117","40°59'238"N 104°54'336"W","","380000"
"56315","11547-104","1220 L Street NW","","380000"
"56316","11547-107","15 South Popular Street","","380000"
"56317","11547-112","2704 West 2nd St","","380000"
"56318","11547-150","535 West Kings Highway","","380000"
"56319","11547-151","2575 98th Avenue","","380000"
"56320","11547-153","5265 Green Pond Rd","","380000"
"56321","11547-236","69 West Concord St","","380000"
"56322","11547-243","8212 Woodland Center Blvd","","380000"
"56323","11547-105","1396 Millsby Lane Blvd","","380000"
"56324","11547-110","250 Williams St","","380000"
"56325","11547-120","4351 Industrial Access Road","","380000"
"56326","11547-123","690 Miami Circle","","380000"
"56327","11547-124","737 Bishop Street","","380000"
"56328","11547-128","724 McNeil Street","","380000"
"56329","11547-106","142 Ashland Rd","","380000"
"56330","11547-122","5400 S Miami Blvd","","380000"
"56331","11547-125","7497 W Market St","","380000"
"56332","11547-233","2825 Huffine Mill Rd","","380000"
"56333","11547-127","Pleasant Mills Rd","","380000"
"56334","11547-102","101 Woodward Ave SE","","380000"
"56335","11547-119","42.913327, -73.684675","","380000"
"56336","11547-111","2630 Liberty Ave","","380000"
"56337","11547-116","358 Beidler Road","","380000"
"56338","11547-109","240 S Hollywood Street","","380000"
"56339","11547-121","5127 Truse Rd","","380000"
"56340","11547-234","1176 Hawkins Cove Rd","","380000"
"56341","11547-235","797 J D Neil Rd","","380000"
"56342","11547-239","750 East Main St","","380000"
"56343","11547-101","307 South 11th Street","","380000"
"56344","11547-103","119 West Tyler Street","","380000"
"56345","11547-108","222 Rotary","","380000"
"56346","11547-114","310 Broadway","","380000"
"56347","11547-118","9603 Brown Ln","","380000"
"56348","11547-129","29.73948, -97.95153","","380000"
"56349","11547-130","30.15350, -96.91988","","380000"
"56350","11547-131","30.29704, -97.27606","","380000"
"56351","11547-132","2100 South I35","","380000"
"56352","11547-133","31.30829, -96.62848","","380000"
"56353","11547-134","2525 Ridgepoint Dr Ste 400","","380000"
"56354","11547-135","14503 Luthe Rd","","380000"
"56355","11547-136","29.8952889874, -95.2444951805","","380000"
"56356","11547-137","30.0649773574, -94.9776559775","","380000"
"56357","11547-138","1719 FM 834","","380000"
"56358","11547-139","30.079925, -94.2494052218","","380000"
"56359","11547-140","1701 Lyons Ave","","380000"
"56360","11547-141","2401 Portsmouth St","","380000"
"56361","11547-142","4207 Smith School Road","","380000"
"56362","11547-143","29.7050199, -96.5722258","","380000"
"56363","11547-144","2631 Spencer Road","","380000"
"56364","11547-145","5444 Westheimer","","380000"
"56365","11547-146","11999 Katy Freeway","","380000"
"56366","11547-147","5555 San Felipe","","380000"
"56367","11547-148","2525 Ridgepoint Dr","","380000"
"56368","11547-149","2100 S IH 35","","380000"
"56369","11547-170","30.759843, -95.395725","","380000"
"56370","11547-171","30.515675, -95.483731","","380000"
"56371","11547-172","30.04496, -95.25039","","380000"
"56372","11547-173","5907 Hwy 90","","380000"
"56373","11547-237","2631 Spencer Rd","","380000"
"56374","11547-241","811 Louisiana Street","","380000"
"56375","11547-242","1701 Providence St","","380000"
"56376","11547-244","46002 Perrin Creek","","380000"
"56377","11547-126","8500 Tyco Rd","","380000"
"56378","11547-113","3045 10th Way Southeast","","380000"
"56379","12816-101","21636 KAty Freeway","","50000"
"56380","11962-107","32.656750, -104.208222","","80000"
"56381","11962-108","32.487194, -103.431611","","80000"
"56382","11962-101","32.504124, -101.493236","","80000"
"56383","11962-102","32.215000, -101.84428","","80000"
"56384","11962-103","32.205964, -102.006961","","80000"
"56385","11962-104","31.864905, -101.697562","","80000"
"56386","11962-105","5811 County Rd 136","","80000"
"56387","11962-106","9901 West County Rd 133","","80000"
"56388","11561-104","2720 Huffman Eastgate Road","","60000"
"56389","11561-105","10518 Bellaire Boulevard","","60000"
"56390","12737-101","29.8429444, -94.9245278","","50000"
"56391","12737-102","29.85241, -94.93023","","50000"
"56392","12299-108","8990 Turkey Lake Rd","","700000"
"56393","12299-109","5810 Ranch Lake Blvd","","700000"
"56394","12299-125","9205 Gibsonton Drive","","700000"
"56395","12299-150","8745 Little Rd","","700000"
"56396","12299-200","6745 N Church Ave","","700000"
"56397","12299-201","1208 E Brandon Blvd","","700000"
"56398","12299-101","201 Walton Way","","700000"
"56399","12299-102","25108 Market Place Dr","","700000"
"56400","12299-103","4999 N Twin City Hwy","","700000"
"56401","12299-104","831 Hwy 59 S","","700000"
"56402","12299-105","4609 NW LOOP 436","","700000"
"56403","12299-106","2700 S Kirkwood Road","","700000"
"56404","12299-107","4145 Dowlen Rd","","700000"
"56405","12299-126","600 Hewitt Dr","","700000"
"56406","12299-151","12900 N I-35 SVC RD SB","","700000"
"56407","12299-152","13201 RANCH ROAD","","700000"
"56408","12299-153","400 N Hwy 67","","700000"
"56409","12299-155","305 Singing Oaks","","700000"
"56411","12299-202","100 NO LHS Dr","","700000"
"56412","12299-203","690 OLD SAN ANTONIO ROAD","","700000"
"56413","11569-102","701 US HWY 59 South","","210000"
"56414","11574-101","1101 Market Ave","","25000"
"56415","11574-102","6623 FM 1053","","25000"
"56416","11574-103","1505 Hillside","","25000"
"56417","11574-104","9811 Eagle Dr","","25000"
"56418","11574-105","11975 West Airport Blvd","","25000"
"56419","11574-106","30.040487, -97.689818","","25000"
"56420","11574-107","29.989733, -97.684026","","25000"
"56421","11574-108","29.9737283, -97.671718","","25000"
"56422","11574-109","29.814790, -97.761536","","25000"
"56423","11574-110","29.755830 , -97.821978","","25000"
"56424","11574-111","29.690466, -97.871680","","25000"
"56425","11574-112","29.991625 , -97.684064","","25000"
"56426","11574-113","29.897688 , -97.707658","","25000"
"56427","11574-114","29.815206, -97.761784","","25000"
"56428","11574-115","29.782316 , -97.790030","","25000"
"56429","11574-116","1414 Sandy Springs Rd","","25000"
"56430","11574-117","5151 Gasmer Drive","","25000"
"56431","11574-118","11934 1/2 Monticeto Lane","","25000"
"56432","11574-119","9505 Fredericksburg Road","","25000"
"56433","11577-101","Rig #7","","200000"
"56434","11577-102","18145 I-45 Svc Rd","","200000"
"56435","11577-103","18150 Interstate 45 N","","200000"
"56436","11577-104","19918 House Finch Ct","","200000"
"56437","11577-105","30.110770, -95.726160","","200000"
"56438","11577-106","30.15358, -97.33080","","200000"
"56439","11577-107","18134 West Rd","","200000"
